ticker,exchange,volatility_1y,last_close,observations,lookback_period,as_of_date,avg_dollar_volume_63d,rank_within_exchange,global_rank
MRCY,NASDAQ,0.4287667015477085,36.56999969482422,249,1y,2024-01-01,15005199.568033975,262,312
FOLD,NASDAQ,0.42858930317870336,14.1899995803833,249,1y,2024-01-01,32868761.63811608,263,313
HAIN,NASDAQ,0.4284511110983527,10.949999809265137,249,1y,2024-01-01,11145591.302562896,264,314
MTCH,NASDAQ,0.4280958861487622,35.45271682739258,249,1y,2024-01-01,186222534.60846856,265,315
IMCR,NASDAQ,0.4258368610921841,68.31999969482422,249,1y,2024-01-01,17107441.83058966,266,316
PERI,NASDAQ,0.4255672270285791,30.8700008392334,249,1y,2024-01-01,11781397.178431919,267,317
EXPE,NASDAQ,0.4246262142918964,150.2486114501953,249,1y,2024-01-01,295692790.96948534,268,319
GPRE,NASDAQ,0.42424767252410767,25.219999313354492,249,1y,2024-01-01,31138888.31331768,269,320
HALO,NASDAQ,0.42249630359196094,36.959999084472656,249,1y,2024-01-01,35760388.217738315,270,323
ABNB,NASDAQ,0.42245323966458304,136.13999938964844,249,1y,2024-01-01,688228828.3506242,271,324
ALGM,NASDAQ,0.42198138839312194,30.270000457763672,249,1y,2024-01-01,37162782.9659901,272,325
AMKR,NASDAQ,0.41873227651649175,31.91827392578125,249,1y,2024-01-01,26232594.08378904,273,327
BWIN,NASDAQ,0.41846503371654675,24.020000457763672,249,1y,2024-01-01,10977735.533671908,274,328
ATRC,NASDAQ,0.4171473074608813,35.689998626708984,249,1y,2024-01-01,18082149.444186497,275,329
FRHC,NASDAQ,0.41619604085858086,80.5999984741211,249,1y,2024-01-01,5380885.786728632,276,330
CRWD,NASDAQ,0.4160127563593077,255.32000732421875,249,1y,2024-01-01,658634894.6254427,277,331
LGIH,NASDAQ,0.4152093339578045,133.16000366210938,249,1y,2024-01-01,24526945.739867195,278,332
GRFS,NASDAQ,0.413408096175985,11.371332168579102,249,1y,2024-01-01,7499894.863975616,279,334
AGYS,NASDAQ,0.41280736351360325,84.81999969482422,249,1y,2024-01-01,12064734.44925944,280,335
AVPT,NASDAQ,0.41196594504822465,8.210000038146973,249,1y,2024-01-01,5726241.530653031,281,336
BJRI,NASDAQ,0.4112025202788121,36.0099983215332,249,1y,2024-01-01,11325684.715903752,282,338
FIBK,NASDAQ,0.409899337813426,26.675397872924805,249,1y,2024-01-01,14522334.160232544,283,339
CWCO,NASDAQ,0.40936331312424834,34.46160125732422,249,1y,2024-01-01,5073634.2829053365,284,340
HQY,NASDAQ,0.40931543689898003,66.30000305175781,249,1y,2024-01-01,51030035.91926817,285,341
MKSI,NASDAQ,0.4087272525027755,101.1793441772461,249,1y,2024-01-01,60904985.19902305,286,342
KTOS,NASDAQ,0.4083932827063934,20.290000915527344,249,1y,2024-01-01,21365517.809098866,287,343
MASI,NASDAQ,0.40821970607998037,117.20999908447266,249,1y,2024-01-01,86658916.19262695,288,344
AVAV,NASDAQ,0.40816998338420596,126.04000091552734,249,1y,2024-01-01,36164104.53050402,289,345
INSM,NASDAQ,0.40548824541580875,30.989999771118164,249,1y,2024-01-01,36590778.86265649,290,347
FORM,NASDAQ,0.4053817129251523,41.709999084472656,249,1y,2024-01-01,19615011.61360968,291,348
CHEF,NASDAQ,0.4046968287096791,29.43000030517578,249,1y,2024-01-01,11642472.88746304,292,349
FRPT,NASDAQ,0.4039598304974895,86.76000213623047,249,1y,2024-01-01,41642067.08704025,293,350
HOPE,NASDAQ,0.4032280518738198,10.791637420654297,249,1y,2024-01-01,6880654.356559117,294,351
ALKT,NASDAQ,0.40282883524993846,24.25,249,1y,2024-01-01,8612246.615518842,295,352
DXCM,NASDAQ,0.4028058211442801,124.08999633789062,249,1y,2024-01-01,435337144.19172984,296,353
HTHT,NASDAQ,0.39977469102438973,31.015125274658203,249,1y,2024-01-01,47602722.0949173,297,355
BL,NASDAQ,0.3991600743720939,62.439998626708984,249,1y,2024-01-01,29828200.488535564,298,358
DGII,NASDAQ,0.39756822408227427,26.0,249,1y,2024-01-01,7140643.960135324,299,360
JOYY,NASDAQ,0.39722187143251253,36.91299057006836,249,1y,2024-01-01,15943625.068888588,300,361
CLBT,NASDAQ,0.3966574794722995,8.65999984741211,249,1y,2024-01-01,6075391.968034563,301,362
AMWD,NASDAQ,0.39391662763863694,92.8499984741211,249,1y,2024-01-01,10884607.901703365,302,365
FITB,NASDAQ,0.39387141677028253,32.06965637207031,249,1y,2024-01-01,141514941.97003803,303,366
NEOG,NASDAQ,0.3937153656951262,20.110000610351562,249,1y,2024-01-01,28375236.505024016,304,367
ASO,NASDAQ,0.3919410888488268,64.63500213623047,249,1y,2024-01-01,81211457.47469947,305,368
CARG,NASDAQ,0.3917037020904375,24.15999984741211,249,1y,2024-01-01,19801337.17989846,306,369
MELI,NASDAQ,0.39148211772385283,1571.5400390625,249,1y,2024-01-01,541893683.6480035,307,370
HWC,NASDAQ,0.38908559701453566,45.364898681640625,249,1y,2024-01-01,22768749.943669636,308,372
IMXI,NASDAQ,0.3890287336923191,22.09000015258789,249,1y,2024-01-01,5469784.306343018,309,373
INDB,NASDAQ,0.3858530246686791,60.48508071899414,249,1y,2024-01-01,11877400.940026177,310,375
IAC,NASDAQ,0.38471448926946755,42.96964645385742,249,1y,2024-01-01,30226638.60343231,311,376
NTES,NASDAQ,0.3840487803171295,87.61148071289062,249,1y,2024-01-01,171269983.36916727,312,377
INTC,NASDAQ,0.3832973629876148,49.58590316772461,249,1y,2024-01-01,1555094311.5504975,313,378
MEDP,NASDAQ,0.3818189038602377,306.5299987792969,249,1y,2024-01-01,68078364.18592665,314,381
META,NASDAQ,0.38123355741916487,351.2039489746094,249,1y,2024-01-01,5957331782.030572,315,382
GFS,NASDAQ,0.380739264457247,60.599998474121094,249,1y,2024-01-01,78811949.88343374,316,383
ANIP,NASDAQ,0.3804129537904968,55.13999938964844,249,1y,2024-01-01,9487185.561401125,317,384
ACIW,NASDAQ,0.37949931519379226,30.600000381469727,249,1y,2024-01-01,27229659.479117014,318,386
IPGP,NASDAQ,0.37691834158466964,108.54000091552734,249,1y,2024-01-01,20760023.362756155,319,389
FHB,NASDAQ,0.37677273637084086,20.757816314697266,249,1y,2024-01-01,14541434.286468748,320,390
APPF,NASDAQ,0.3767681192824304,173.24000549316406,249,1y,2024-01-01,35761827.41352869,321,391
CVCO,NASDAQ,0.37606241941912505,346.6199951171875,249,1y,2024-01-01,19909789.7323124,322,392
TCOM,NASDAQ,0.374997157070273,35.83584213256836,249,1y,2024-01-01,143405043.64578006,323,393
APA,NASDAQ,0.37493335375811,32.636051177978516,249,1y,2024-01-01,132694333.96289462,324,394
HBAN,NASDAQ,0.374194830963638,11.595142364501953,249,1y,2024-01-01,157125324.41788173,325,395
FFIN,NASDAQ,0.37246592628902314,28.826414108276367,249,1y,2024-01-01,13294869.027501062,326,397
HCSG,NASDAQ,0.37076746101611713,10.369999885559082,249,1y,2024-01-01,7547579.777420891,327,398
HURN,NASDAQ,0.3703648867847652,102.80000305175781,249,1y,2024-01-01,12686359.915027922,328,399
MEOH,NASDAQ,0.37015388061259724,45.49399185180664,249,1y,2024-01-01,11233791.821773468,329,400
ITRI,NASDAQ,0.37011203156523104,75.51000213623047,249,1y,2024-01-01,21904386.851325866,330,401
MKTX,NASDAQ,0.37005843984575776,283.3724365234375,249,1y,2024-01-01,90897410.88184175,331,402
AGIO,NASDAQ,0.3699543766643217,22.270000457763672,249,1y,2024-01-01,13542986.608450754,332,403
IRWD,NASDAQ,0.36771210843811764,11.4399995803833,249,1y,2024-01-01,20602139.867843144,333,404
HLMN,NASDAQ,0.36753846457215367,9.210000038146973,249,1y,2024-01-01,8786167.396832269,334,405
IRDM,NASDAQ,0.36701378406672475,39.06864547729492,249,1y,2024-01-01,27861487.030889116,335,406
BANR,NASDAQ,0.366080645821344,49.61184310913086,249,1y,2024-01-01,8796574.017491417,336,408
EEFT,NASDAQ,0.36443638802048195,101.48999786376953,249,1y,2024-01-01,38194216.76643008,337,411
CBRL,NASDAQ,0.3641485933303103,71.33352661132812,249,1y,2024-01-01,37657739.80821882,338,412
NTNX,NASDAQ,0.3640780936914089,47.689998626708984,249,1y,2024-01-01,82176468.50642249,339,413
DIOD,NASDAQ,0.36376034079341646,80.5199966430664,249,1y,2024-01-01,24748090.454071287,340,414
AXON,NASDAQ,0.36258157458678447,258.3299865722656,249,1y,2024-01-01,98597043.70175317,341,417
LOGI,NASDAQ,0.36111579133828364,92.23779296875,249,1y,2024-01-01,33711183.97409348,342,418
IPAR,NASDAQ,0.360849949528714,135.3424072265625,249,1y,2024-01-01,14716314.824046785,343,419
GDEN,NASDAQ,0.3607212786904884,36.939002990722656,249,1y,2024-01-01,5360823.7425425695,344,420
LKFN,NASDAQ,0.3602172660928122,60.706844329833984,249,1y,2024-01-01,5895491.235278902,345,421
CG,NASDAQ,0.3594029045898923,38.156986236572266,249,1y,2024-01-01,108149056.15136282,346,422
LMAT,NASDAQ,0.359030544408301,55.66234588623047,249,1y,2024-01-01,7026654.967335292,347,423
IONS,NASDAQ,0.3589922978897913,50.59000015258789,249,1y,2024-01-01,53071304.11683945,348,424
MU,NASDAQ,0.3587480884707168,84.66384887695312,249,1y,2024-01-01,988623430.3197528,349,425
ALRM,NASDAQ,0.35836989363930566,64.62000274658203,249,1y,2024-01-01,14306618.790108817,350,426
IART,NASDAQ,0.35783523253639465,43.54999923706055,249,1y,2024-01-01,24420422.218328808,351,427
HAS,NASDAQ,0.3577531654197,46.52818298339844,249,1y,2024-01-01,88831941.90162174,352,428
ANDE,NASDAQ,0.3553554071830083,55.59813690185547,249,1y,2024-01-01,8811199.358410306,353,430
FRME,NASDAQ,0.3550940928529318,34.071163177490234,249,1y,2024-01-01,5964399.600952391,354,431
LRCX,NASDAQ,0.3543430014085163,76.74164581298828,249,1y,2024-01-01,651149318.2050312,355,432
BHF,NASDAQ,0.35391704315624434,52.91999816894531,249,1y,2024-01-01,17312629.200338937,356,434
COLL,NASDAQ,0.3531957576337018,30.780000686645508,249,1y,2024-01-01,9203164.106901865,357,435
LIVN,NASDAQ,0.3530866504641843,51.7400016784668,249,1y,2024-01-01,26489503.521534752,358,436
NTCT,NASDAQ,0.35298165774332674,21.950000762939453,249,1y,2024-01-01,16731866.338938758,359,437
AAL,NASDAQ,0.35269761776808345,13.739999771118164,249,1y,2024-01-01,454107553.7739254,360,438
NBTB,NASDAQ,0.3506256821994074,38.951812744140625,249,1y,2024-01-01,5883471.636723715,361,439
LGND,NASDAQ,0.3500130490605228,71.41999816894531,249,1y,2024-01-01,6416050.783199734,362,440
CRSR,NASDAQ,0.34976284348095177,14.100000381469727,249,1y,2024-01-01,5862372.313376836,363,441
HWKN,NASDAQ,0.34916972320930595,69.43547821044922,249,1y,2024-01-01,7104914.8060147725,364,442
FULT,NASDAQ,0.3490281885978295,15.21060848236084,249,1y,2024-01-01,15835273.291219983,365,443
LPLA,NASDAQ,0.3488800004339744,225.5658416748047,249,1y,2024-01-01,146261598.66921562,366,444
DOO,NASDAQ,0.34866810423006445,70.10404205322266,249,1y,2024-01-01,7090429.78274633,367,445
MTSI,NASDAQ,0.3473898185392258,92.94999694824219,249,1y,2024-01-01,31659804.181768022,368,447
MBUU,NASDAQ,0.34730059896825155,54.81999969482422,249,1y,2024-01-01,8174355.912962414,369,448
BNTX,NASDAQ,0.3468631488211999,105.54000091552734,249,1y,2024-01-01,71693106.8604121,370,450
CASH,NASDAQ,0.34656408750875917,52.5865364074707,249,1y,2024-01-01,8704492.963354928,371,451
AAON,NASDAQ,0.34586356459822576,73.17826843261719,249,1y,2024-01-01,23310916.363664657,372,452
AEIS,NASDAQ,0.34448190044413435,108.18392181396484,249,1y,2024-01-01,25332796.296146937,373,453
CATY,NASDAQ,0.3440102842528404,41.608131408691406,249,1y,2024-01-01,11738280.977918232,374,455
ALNY,NASDAQ,0.3435082222506253,191.41000366210938,249,1y,2024-01-01,107577577.31899685,375,456
DRS,NASDAQ,0.34320551764745794,19.80452537536621,249,1y,2024-01-01,20439652.415112086,376,458
FFBC,NASDAQ,0.34233260281777916,21.801610946655273,249,1y,2024-01-01,6774139.10872747,377,460
KLAC,NASDAQ,0.34076955522026076,570.5531005859375,249,1y,2024-01-01,470875211.36900884,378,461
CIGI,NASDAQ,0.340280670673532,125.93614959716797,249,1y,2024-01-01,10310936.793554397,379,462
BANF,NASDAQ,0.33822758117621204,94.02098083496094,249,1y,2024-01-01,5657686.170983693,380,465
BPOP,NASDAQ,0.33759894554234116,77.23548889160156,249,1y,2024-01-01,24518365.688505627,381,467
AMAT,NASDAQ,0.33724731722204127,159.02212524414062,249,1y,2024-01-01,796410840.7297164,382,468
DORM,NASDAQ,0.33693359139193063,83.41000366210938,249,1y,2024-01-01,9203183.465648834,383,470
ECPG,NASDAQ,0.3362919617091042,50.75,249,1y,2024-01-01,7927467.103546385,384,471
MNRO,NASDAQ,0.3341954971433009,26.091564178466797,249,1y,2024-01-01,11406947.238471016,385,473
CNXC,NASDAQ,0.33376743755239946,92.87686157226562,249,1y,2024-01-01,35212231.185598224,386,474
FTAI,NASDAQ,0.3331007544304224,45.2439079284668,249,1y,2024-01-01,28888759.204219636,387,476
CAKE,NASDAQ,0.3327033857805062,33.20075607299805,249,1y,2024-01-01,26171898.640463088,388,477
ALKS,NASDAQ,0.3310051574391437,27.739999771118164,249,1y,2024-01-01,68906103.09377398,389,479
NTRS,NASDAQ,0.3305159530789657,78.96422576904297,249,1y,2024-01-01,99263725.07762,390,480
MGPI,NASDAQ,0.329817156068113,95.62997436523438,249,1y,2024-01-01,12304543.799094548,391,482
MCHP,NASDAQ,0.3298118436077702,84.97855377197266,249,1y,2024-01-01,364272506.049795,392,483
AMZN,NASDAQ,0.32920667949292665,151.94000244140625,249,1y,2024-01-01,7030156606.584809,393,485
KLIC,NASDAQ,0.3279231405599099,52.4923095703125,249,1y,2024-01-01,23561875.657042246,394,486
MMYT,NASDAQ,0.32785576919307763,46.97999954223633,249,1y,2024-01-01,21063142.199943177,395,487
MYRG,NASDAQ,0.32583937269464247,144.6300048828125,249,1y,2024-01-01,16701136.05304294,396,488
BLMN,NASDAQ,0.32454255087742,25.330062866210938,249,1y,2024-01-01,25701850.9534745,397,490
BOKF,NASDAQ,0.323865081433423,81.47964477539062,249,1y,2024-01-01,14606306.96793208,398,491
FTDR,NASDAQ,0.3237724460635647,35.220001220703125,249,1y,2024-01-01,27348708.986497305,399,492
CGNX,NASDAQ,0.3232012465279012,41.00150680541992,249,1y,2024-01-01,50153353.11554197,400,493
LBRDA,NASDAQ,0.32237866475316646,75.57638549804688,249,1y,2024-01-01,10161638.338182116,401,496
MORN,NASDAQ,0.3221505227723919,282.1990966796875,249,1y,2024-01-01,42299429.11168659,402,498
CALM,NASDAQ,0.3220413966769488,49.990081787109375,249,1y,2024-01-01,38496192.46898227,403,499
LULU,NASDAQ,0.32089488111288106,511.2900085449219,249,1y,2024-01-01,926703336.6679842,404,500
DNUT,NASDAQ,0.3192942053933875,14.738649368286133,249,1y,2024-01-01,13029091.397598812,405,501
LBRDK,NASDAQ,0.31918781669655405,75.45880126953125,249,1y,2024-01-01,72751577.6070725,406,502
ADBE,NASDAQ,0.3185027983262578,596.5999755859375,249,1y,2024-01-01,1650067241.2841313,407,503
CHTR,NASDAQ,0.31755594019190925,388.67999267578125,249,1y,2024-01-01,403749273.1050037,408,504
BRKR,NASDAQ,0.31755279699407346,72.79194641113281,249,1y,2024-01-01,49173657.387415566,409,505
AVGO,NASDAQ,0.31681860835200193,108.92662048339844,249,1y,2024-01-01,3006309506.8204365,410,507
COKE,NASDAQ,0.31660728554938605,89.94733428955078,249,1y,2024-01-01,30060670.46973819,411,509
ADSK,NASDAQ,0.3160986053045533,243.47999572753906,249,1y,2024-01-01,294468501.0579427,412,511
FWRG,NASDAQ,0.31603480522306976,20.100000381469727,249,1y,2024-01-01,5277243.512268672,413,512
GTX,NASDAQ,0.3151070852154904,9.426423072814941,249,1y,2024-01-01,8788384.117548807,414,514
CRUS,NASDAQ,0.312515406996857,83.19000244140625,249,1y,2024-01-01,32802162.930309962,415,515
DLTR,NASDAQ,0.31250378490377273,142.0500030517578,249,1y,2024-01-01,269649587.42036366,416,516
GEN,NASDAQ,0.3107420006662857,21.863489151000977,249,1y,2024-01-01,76055867.26986718,417,521
CHRD,NASDAQ,0.3105572589709634,146.2020721435547,249,1y,2024-01-01,63341442.7731953,418,522
ASML,NASDAQ,0.310057495624274,742.804931640625,249,1y,2024-01-01,601838305.5939205,419,523
ERIC,NASDAQ,0.30831173065682943,5.837734222412109,249,1y,2024-01-01,55584490.19543557,420,525
QLYS,NASDAQ,0.30713294015333603,196.27999877929688,249,1y,2024-01-01,63871396.31691585,421,526
IDXX,NASDAQ,0.30678520450050384,555.0499877929688,249,1y,2024-01-01,243207682.82141307,422,527
MAT,NASDAQ,0.30671652642033076,18.8799991607666,249,1y,2024-01-01,60255476.48648156,423,528
GOOG,NASDAQ,0.3066770681808184,139.78237915039062,249,1y,2024-01-01,2979135065.8772182,424,529
COHU,NASDAQ,0.3064748151218803,35.38999938964844,249,1y,2024-01-01,8361142.188823034,425,530
GMAB,NASDAQ,0.3063704084492225,31.84000015258789,249,1y,2024-01-01,26738313.245034598,426,531
JACK,NASDAQ,0.30536800223980454,77.97895050048828,249,1y,2024-01-01,23958414.311351474,427,532
GOOGL,NASDAQ,0.3045113354613684,138.544921875,249,1y,2024-01-01,3861790116.417912,428,534
GLNG,NASDAQ,0.3042548145051474,21.493921279907227,249,1y,2024-01-01,19600080.82025316,429,536
GEHC,NASDAQ,0.3040660292997701,77.03561401367188,249,1y,2024-01-01,177829414.46799022,430,537
LBTYA,NASDAQ,0.3038035060282822,9.155075073242188,249,1y,2024-01-01,28371576.444341984,431,538
MMSI,NASDAQ,0.303339738471798,75.95999908447266,249,1y,2024-01-01,30642863.322696988,432,540
CCOI,NASDAQ,0.3031671425117323,67.29456329345703,249,1y,2024-01-01,19275088.092083402,433,542
FIVE,NASDAQ,0.30118496067052514,213.16000366210938,249,1y,2024-01-01,149208491.60938567,434,545
FLEX,NASDAQ,0.29975822439326744,22.95403289794922,249,1y,2024-01-01,114236474.91318735,435,546
LFUS,NASDAQ,0.29907723369850736,260.9393005371094,249,1y,2024-01-01,22294636.25202482,436,548
CENTA,NASDAQ,0.2982915387557887,35.231998443603516,249,1y,2024-01-01,7312210.703285914,437,549
BMRN,NASDAQ,0.2971543925899561,96.41999816894531,249,1y,2024-01-01,154261685.04499406,438,551
LBTYK,NASDAQ,0.2970365502296445,9.759161949157715,249,1y,2024-01-01,38100469.00104562,439,552
CRTO,NASDAQ,0.29654041937282954,25.31999969482422,249,1y,2024-01-01,7669936.014111836,440,554
BSY,NASDAQ,0.2952640483842871,51.522117614746094,249,1y,2024-01-01,49856338.031562924,441,555
NAVI,NASDAQ,0.29509831793176017,16.7004451751709,249,1y,2024-01-01,12782762.339460282,442,556
DPZ,NASDAQ,0.2949075232130377,398.4299621582031,249,1y,2024-01-01,236135481.15486267,443,557
AGNC,NASDAQ,0.29376810294092487,7.1469316482543945,249,1y,2024-01-01,101819455.33141711,444,558
DRH,NASDAQ,0.2935866329548748,8.67382526397705,249,1y,2024-01-01,15512492.684416544,445,560
INTU,NASDAQ,0.2931123446245809,616.1027221679688,249,1y,2024-01-01,765870638.5244218,446,562
LAUR,NASDAQ,0.2921913786383645,13.710000038146973,249,1y,2024-01-01,9480171.149598984,447,563
EXPO,NASDAQ,0.29181615043222797,85.27915954589844,249,1y,2024-01-01,18952120.055425733,448,564
HUBG,NASDAQ,0.2916289885687751,44.69057846069336,249,1y,2024-01-01,21438503.38160197,449,565
ICLR,NASDAQ,0.2906740662171336,283.07000732421875,249,1y,2024-01-01,133918069.39115979,450,566
ACHC,NASDAQ,0.29044968792568054,77.76000213623047,249,1y,2024-01-01,40282559.80139838,451,567
FANG,NASDAQ,0.2901192178045812,143.5118865966797,249,1y,2024-01-01,276271366.7053707,452,568
CBSH,NASDAQ,0.2887859382636839,46.466732025146484,249,1y,2024-01-01,24826507.474323757,453,570
ISRG,NASDAQ,0.28781354292464073,337.3599853515625,249,1y,2024-01-01,552780985.3589255,454,572
IBOC,NASDAQ,0.2871823289049317,51.41188049316406,249,1y,2024-01-01,10500479.814493088,455,573
IBKR,NASDAQ,0.28597886579281295,20.467559814453125,249,1y,2024-01-01,89454695.66360958,456,575
CHDN,NASDAQ,0.28475299456789194,134.0182342529297,249,1y,2024-01-01,38546598.116605245,457,579
EXE,NASDAQ,0.2846492210966802,72.07324981689453,249,1y,2024-01-01,124305000.9116521,458,580
FWONA,NASDAQ,0.28460601558650506,57.97999954223633,249,1y,2024-01-01,7736377.773399958,459,581
GO,NASDAQ,0.2837361679837,26.959999084472656,249,1y,2024-01-01,28854758.704418607,460,584
ERIE,NASDAQ,0.28111927026681927,324.0017395019531,249,1y,2024-01-01,32157318.187701512,461,586
ARLP,NASDAQ,0.280272584375506,16.60468101501465,249,1y,2024-01-01,7082736.287559025,462,589
EBAY,NASDAQ,0.27975397035339306,42.00453567504883,249,1y,2024-01-01,260296300.53665525,463,590
HST,NASDAQ,0.27972108407442253,17.49543571472168,249,1y,2024-01-01,101238398.1275498,464,591
LAMR,NASDAQ,0.27830736402143197,95.00215148925781,249,1y,2024-01-01,43029746.48598565,465,593
EXLS,NASDAQ,0.2781073382769711,30.850000381469727,249,1y,2024-01-01,31521574.380060226,466,594
FWONK,NASDAQ,0.27741144219053554,63.130001068115234,249,1y,2024-01-01,65394161.05162,467,596
HLNE,NASDAQ,0.2756473926857652,109.55233764648438,249,1y,2024-01-01,17735997.532992892,468,597
JKHY,NASDAQ,0.27552720341960296,158.61961364746094,249,1y,2024-01-01,83081651.08993773,469,598
IDCC,NASDAQ,0.2750515336109838,105.66280364990234,249,1y,2024-01-01,30317522.453635078,470,599
CSGS,NASDAQ,0.2749955035738433,50.674617767333984,249,1y,2024-01-01,14958061.937610688,471,600
DBX,NASDAQ,0.27493503710619077,29.479999542236328,249,1y,2024-01-01,78051278.41758426,472,601
CSGP,NASDAQ,0.27343935060985286,87.38999938964844,249,1y,2024-01-01,163392209.25791907,473,602
APOG,NASDAQ,0.2723959402161052,50.95156478881836,249,1y,2024-01-01,7386863.856984698,474,604
CDNS,NASDAQ,0.2723647460603316,272.3699951171875,249,1y,2024-01-01,357820409.26935107,475,605
NBIX,NASDAQ,0.27218449179263887,131.75999450683594,249,1y,2024-01-01,83313270.64022487,476,607
EXEL,NASDAQ,0.2719282590852953,23.989999771118164,249,1y,2024-01-01,47796986.97872464,477,608
BKR,NASDAQ,0.27191036070939767,32.49884033203125,249,1y,2024-01-01,219744901.9414478,478,609
CCC,NASDAQ,0.2715632270137094,11.390000343322754,249,1y,2024-01-01,29607738.95631669,479,610
CEG,NASDAQ,0.26871671531088,115.28278350830078,249,1y,2024-01-01,196070259.66553462,480,616
MANH,NASDAQ,0.2685903745799195,215.32000732421875,249,1y,2024-01-01,94521480.27043419,481,617
FIZZ,NASDAQ,0.2666656025437379,46.40125274658203,249,1y,2024-01-01,6500340.198607672,482,619
CVLT,NASDAQ,0.26526637964536465,79.8499984741211,249,1y,2024-01-01,19448059.114074707,483,621
CRVL,NASDAQ,0.26508368653794145,82.40333557128906,249,1y,2024-01-01,6967470.733188448,484,622
GLPG,NASDAQ,0.2645538707508768,40.650001525878906,249,1y,2024-01-01,5874156.144405547,485,624
NTAP,NASDAQ,0.2632813052327896,84.39009857177734,249,1y,2024-01-01,145009016.42073375,486,626
ADI,NASDAQ,0.2617809410393353,191.48065185546875,249,1y,2024-01-01,546284109.3101865,487,628
MIDD,NASDAQ,0.26072501750899413,147.1699981689453,249,1y,2024-01-01,55748007.255021356,488,629
ESLT,NASDAQ,0.2601427647420559,210.02391052246094,249,1y,2024-01-01,6107241.464814685,489,630
MRTN,NASDAQ,0.2600749718058249,20.20040512084961,249,1y,2024-01-01,5002037.716075352,490,631
JBHT,NASDAQ,0.2599822954891188,195.20436096191406,249,1y,2024-01-01,133755443.82152255,491,632
CINF,NASDAQ,0.25936331461037404,98.00132751464844,249,1y,2024-01-01,64145441.81838263,492,633
BLKB,NASDAQ,0.2575576608702663,86.69999694824219,249,1y,2024-01-01,13961772.24463811,493,635
ACGL,NASDAQ,0.25686148156360505,70.62322998046875,249,1y,2024-01-01,152545817.33363318,494,636
INVA,NASDAQ,0.2561582354123881,16.040000915527344,249,1y,2024-01-01,11110032.172315083,495,639
NMIH,NASDAQ,0.25550454461615896,29.68000030517578,249,1y,2024-01-01,15447640.613371229,496,640
SBRA,NASDAQ,0.2546790893960763,12.150028228759766,249,1y,2024-01-01,28301197.44678679,497,641
ICFI,NASDAQ,0.2542923765304065,132.43820190429688,249,1y,2024-01-01,13018695.808531746,498,642
BATRK,NASDAQ,0.25426424550114135,39.58000183105469,249,1y,2024-01-01,8409992.259452457,499,643
NDSN,NASDAQ,0.25416699805385373,256.4928894042969,249,1y,2024-01-01,46428933.80495102,500,644
CVNA,NYSE,1.42246042707952,52.939998626708984,249,1y,2024-01-01,350879843.9809163,1,17
BKKT,NYSE,1.3611959277785717,55.75,249,1y,2024-01-01,5724756.635838947,2,20
ACHR,NYSE,0.9072156315516002,6.139999866485596,249,1y,2024-01-01,28673494.219156295,3,46
IONQ,NYSE,0.9070624224574348,12.390000343322754,249,1y,2024-01-01,115371126.5820806,4,47
TDS,NYSE,0.8871603947825201,17.949960708618164,249,1y,2024-01-01,18747735.377729505,5,50
HE,NYSE,0.84467903127979,14.1899995803833,249,1y,2024-01-01,34262962.756647386,6,58
BBBY,NYSE,0.7465444091154367,27.690000534057617,249,1y,2024-01-01,39586894.31962967,7,73
DBI,NYSE,0.7253284501363375,8.110799789428711,249,1y,2024-01-01,16977030.18003494,8,81
S,NYSE,0.7048529168261993,27.440000534057617,249,1y,2024-01-01,117102098.53672148,9,91
SE,NYSE,0.692017306686173,40.5,249,1y,2024-01-01,348900160.0929442,10,94
HPP,NYSE,0.6776411751236266,64.00133514404297,249,1y,2024-01-01,22389189.959127367,11,100
DDD,NYSE,0.6399381026365114,6.349999904632568,249,1y,2024-01-01,10832684.866661116,12,110
IOT,NYSE,0.6332127016179437,33.380001068115234,249,1y,2024-01-01,92085084.0697122,13,114
SG,NYSE,0.6267334862676484,11.300000190734863,249,1y,2024-01-01,15185718.531208947,14,119
PAYC,NYSE,0.6193007610673352,203.03273010253906,249,1y,2024-01-01,194425671.27026755,15,126
GTLS,NYSE,0.6081776599046566,136.3300018310547,249,1y,2024-01-01,90640523.71060811,16,134
HASI,NYSE,0.6026214717060926,24.61540985107422,249,1y,2024-01-01,32991792.228041753,17,135
AAP,NYSE,0.5747017788799622,58.257442474365234,249,1y,2024-01-01,105640574.10372779,18,153
GNRC,NYSE,0.5643264040067824,129.24000549316406,249,1y,2024-01-01,128259951.81511773,19,159
LOB,NYSE,0.563284952459033,45.158355712890625,249,1y,2024-01-01,6202636.882373265,20,160
CXM,NYSE,0.5562334728820557,12.039999961853027,249,1y,2024-01-01,27496982.245254517,21,170
SBSW,NYSE,0.5450806228553704,5.276857852935791,249,1y,2024-01-01,29627159.991305213,22,174
HIMS,NYSE,0.5339890537896602,8.899999618530273,249,1y,2024-01-01,19942849.67356258,23,184
HLF,NYSE,0.5234617684924789,15.260000228881836,249,1y,2024-01-01,23033179.974649824,24,193
DOCS,NYSE,0.5219519261196041,28.040000915527344,249,1y,2024-01-01,42372880.914833434,25,194
BKU,NYSE,0.5187922781916,29.98969078063965,249,1y,2024-01-01,20045526.16226257,26,196
LSPD,NYSE,0.5177216108423202,20.989999771118164,249,1y,2024-01-01,13631773.98848458,27,197
